genus,species,percent_cover,plot,native,richness,year,c_value
ambrosia,trifida,60,L9,1,1,1980,0
carex,sp.,2,L9,1,1,1980,7
chenopodium,album,1,L9,0,1,1980,0
cornus,racemosa,5,L9,1,1,1980,1
daucus,carota,2,L9,0,1,1980,0
equisetum,arvense,1,L9,1,1,1980,0
poa,compressa,2,L9,0,1,1980,0
polygonum,sp.,1,L9,1,1,1980,2
rhamnus,cathartica,10,L9,0,1,1980,0
solanum,dulcamara,15,L9,0,1,1980,0
elymus,repens,25,A10,0,1,1980,0
ambrosia,trifida,15,A10,1,1,1980,0
symphyotrichum,novae-angliae,1,A10,1,1,1980,3
malus,sp.,1,A10,0,1,1980,1
poa,compressa,5,A10,0,1,1980,0
solidago,canadensis,50,A10,1,1,1980,1
stachys,tenuifolia,4,A10,1,1,1980,5
tradescantia,ohiensis,5,A10,1,1,1980,3
ambrosia,trifida,2,B10,1,1,1980,0
apocynum,cannabinum,3,B10,1,1,1980,2
arnoglossum,plantagineum,1,B10,1,1,1980,10
calamagrostis,canadensis,75,B10,1,1,1980,6
carex,sp.,2,B10,1,1,1980,7
equisetum,arvense,1,B10,1,1,1980,0
fragaria,virginiana,5,B10,1,1,1980,0
galium,sp.,8,B10,1,1,1980,5
lycopus,americanus,4,B10,1,1,1980,4
pycnanthemum,virginianum,5,B10,1,1,1980,5
apocynum,cannabinum,5,C10,1,1,1980,2
calamagrostis,canadensis,70,C10,1,1,1980,6
galium,sp.,2,C10,1,1,1980,5
lycopus,americanus,5,C10,1,1,1980,4
achillea,millefolium,5,D10,1,1,1980,0
allium,cernuum,4,D10,1,1,1980,7
symphyotrichum,ericoides,10,D10,1,1,1980,6
symphyotrichum,laeve,1,D10,1,1,1980,9
arnoglossum,plantagineum,1,D10,1,1,1980,10
comandra,umbellata,2,D10,1,1,1980,9
erigeron,strigosus,2,D10,1,1,1980,5
eryngium,yuccifolium,1,D10,1,1,1980,9
fragaria,virginiana,25,D10,1,1,1980,0
helianthus,grosseserratus,1,D10,1,1,1980,4
lobelia,spicata,1,D10,1,1,1980,4
lycopus,americanus,2,D10,1,1,1980,4
dichanthelium,leibergii,1,D10,1,1,1980,10
panicum,virgatum,1,D10,1,1,1980,3
dalea,candida,2,D10,1,1,1980,10
pycnanthemum,virginianum,5,D10,1,1,1980,5
ratibida,pinnata,1,D10,1,1,1980,4
rosa,carolina,15,D10,1,1,1980,5
scutellaria,parvula,3,D10,1,1,1980,7
silphium,terebinthinaceum,2,D10,1,1,1980,5
solidago,nemoralis,5,D10,1,1,1980,3
sporobolus,heterolepis,15,D10,1,1,1980,10
viola,pedatifida,2,D10,1,1,1980,9
allium,cernuum,1,E10,1,1,1980,7
symphyotrichum,ericoides,10,E10,1,1,1980,6
symphyotrichum,pilosum,1,E10,1,1,1980,0
comandra,umbellata,20,E10,1,1,1980,9
fragaria,virginiana,40,E10,1,1,1980,0
dichanthelium,acuminatum,5,E10,1,1,1980,4
dichanthelium,leibergii,2,E10,1,1,1980,10
panicum,virgatum,1,E10,1,1,1980,3
pycnanthemum,virginianum,5,E10,1,1,1980,5
ratibida,pinnata,1,E10,1,1,1980,4
rudbeckia,hirta,3,E10,1,1,1980,1
scutellaria,parvula,1,E10,1,1,1980,7
silphium,laciniatum,1,E10,1,1,1980,5
silphium,terebinthinaceum,10,E10,1,1,1980,5
solidago,canadensis,1,E10,1,1,1980,1
solidago,nemoralis,3,E10,1,1,1980,3
solidago,rigida,6,E10,1,1,1980,3
sporobolus,heterolepis,5,E10,1,1,1980,10
tradescantia,ohiensis,3,E10,1,1,1980,3
allium,cernuum,4,F10,1,1,1980,7
symphyotrichum,ericoides,15,F10,1,1,1980,6
symphyotrichum,pilosum,3,F10,1,1,1980,0
calamagrostis,canadensis,5,F10,1,1,1980,6
carex,sp.,3,F10,1,1,1980,7
erigeron,strigosus,10,F10,1,1,1980,5
fragaria,virginiana,3,F10,1,1,1980,0
galium,sp.,5,F10,1,1,1980,5
lycopus,americanus,4,F10,1,1,1980,4
oenothera,biennis,4,F10,1,1,1980,0
poa,compressa,3,F10,0,1,1980,0
pycnanthemum,virginianum,30,F10,1,1,1980,5
rudbeckia,hirta,5,F10,1,1,1980,1
silphium,laciniatum,5,F10,1,1,1980,5
silphium,terebinthinaceum,8,F10,1,1,1980,5
solidago,canadensis,4,F10,1,1,1980,1
solidago,nemoralis,2,F10,1,1,1980,3
tradescantia,ohiensis,4,F10,1,1,1980,3
achillea,millefolium,4,G10,1,1,1980,0
agrostis,gigantea,2,G10,0,1,1980,0
allium,canadense,1,G10,1,1,1980,3
andropogon,gerardii,40,G10,1,1,1980,5
apocynum,cannabinum,2,G10,1,1,1980,2
symphyotrichum,ericoides,15,G10,1,1,1980,6
fraxinus,pennsylvanica,1,G10,1,1,1980,4
galium,sp.,20,G10,1,1,1980,5
panicum,virgatum,1,G10,1,1,1980,3
parthenium,integrifolium,8,G10,1,1,1980,8
poa,compressa,8,G10,0,1,1980,0
pycnanthemum,virginianum,10,G10,1,1,1980,5
rosa,carolina,5,G10,1,1,1980,5
andropogon,gerardii,15,H10,1,1,1980,5
comandra,umbellata,10,H10,1,1,1980,9
daucus,carota,2,H10,0,1,1980,0
equisetum,arvense,10,H10,1,1,1980,0
fragaria,virginiana,2,H10,1,1,1980,0
poa,compressa,15,H10,0,1,1980,0
poa,pratensis,5,H10,0,1,1980,0
pycnanthemum,virginianum,3,H10,1,1,1980,5
ratibida,pinnata,3,H10,1,1,1980,4
silphium,terebinthinaceum,4,H10,1,1,1980,5
solidago,canadensis,35,H10,1,1,1980,1
solidago,rigida,5,H10,1,1,1980,3
taraxacum,officinale,2,H10,0,1,1980,0
allium,cernuum,5,I10,1,1,1980,7
ambrosia,artemisiifolia,1,I10,1,1,1980,0
comandra,umbellata,10,I10,1,1,1980,9
coreopsis,palmata,1,I10,1,1,1980,10
equisetum,arvense,2,I10,1,1,1980,0
erigeron,strigosus,1,I10,1,1,1980,5
fragaria,virginiana,10,I10,1,1,1980,0
liatris,sp.,2,I10,1,1,1980,7
dalea,purpurea,1,I10,1,1,1980,9
poa,compressa,10,I10,0,1,1980,0
poa,pratensis,8,I10,0,1,1980,0
ratibida,pinnata,10,I10,1,1,1980,4
rosa,carolina,5,I10,1,1,1980,5
rudbeckia,hirta,1,I10,1,1,1980,1
silphium,laciniatum,5,I10,1,1,1980,5
maianthemum,stellatum,15,I10,1,1,1980,5
solidago,rigida,15,I10,1,1,1980,3
spartina,pectinata,1,I10,1,1,1980,4
zizia,aurea,25,I10,1,1,1980,5
achillea,millefolium,10,J10,1,1,1980,0
allium,canadense,3,J10,1,1,1980,3
andropogon,gerardii,15,J10,1,1,1980,5
symphyotrichum,ericoides,4,J10,1,1,1980,6
leucanthemum,vulgare,1,J10,0,1,1980,0
comandra,umbellata,3,J10,1,1,1980,9
daucus,carota,2,J10,0,1,1980,0
equisetum,arvense,2,J10,1,1,1980,0
erigeron,strigosus,4,J10,1,1,1980,5
melilotus,officinalis,1,J10,0,1,1980,0
dalea,purpurea,5,J10,1,1,1980,9
poa,compressa,2,J10,0,1,1980,0
ratibida,pinnata,15,J10,1,1,1980,4
rudbeckia,hirta,2,J10,1,1,1980,1
maianthemum,stellatum,2,J10,1,1,1980,5
solidago,canadensis,4,J10,1,1,1980,1
solidago,rigida,35,J10,1,1,1980,3
acer,negundo,1,K10,1,1,1980,0
ambrosia,trifida,20,K10,1,1,1980,0
daucus,carota,5,K10,0,1,1980,0
erigeron,strigosus,1,K10,1,1,1980,5
fragaria,virginiana,20,K10,1,1,1980,0
geum,canadense,2,K10,1,1,1980,1
poa,compressa,15,K10,0,1,1980,0
potentilla,simplex,5,K10,1,1,1980,3
rosa,carolina,20,K10,1,1,1980,5
maianthemum,stellatum,25,K10,1,1,1980,5
solidago,canadensis,10,K10,1,1,1980,1
solidago,rigida,5,K10,1,1,1980,3
tradescantia,ohiensis,1,K10,1,1,1980,3
zizia,aurea,10,K10,1,1,1980,5
acer,negundo,10,L10,1,1,1980,0
ambrosia,trifida,40,L10,1,1,1980,0
amphicarpaea,bracteata,4,L10,1,1,1980,5
bidens,frondosa,1,L10,1,1,1980,1
daucus,carota,1,L10,0,1,1980,0
equisetum,arvense,15,L10,1,1,1980,0
fraxinus,pennsylvanica,2,L10,1,1,1980,4
geum,canadense,5,L10,1,1,1980,1
glechoma,hederacea,1,L10,0,1,1980,0
oxalis,stricta,1,L10,1,1,1980,0
polygonum,sp.,1,L10,1,1,1980,2
ratibida,pinnata,2,L10,1,1,1980,4
rhamnus,cathartica,3,L10,0,1,1980,0
scutellaria,parvula,8,L10,1,1,1980,7
solanum,dulcamara,10,L10,0,1,1980,0
syringa,vulgaris,25,L10,0,1,1980,0
taraxacum,officinale,1,L10,0,1,1980,0
agropyron,sp.,25,A11,0,1,1980,0
allium,cernuum,1,A11,1,1,1980,7
ambrosia,trifida,3,A11,1,1,1980,0
carex,sp.,1,A11,1,1,1980,7
daucus,carota,1,A11,0,1,1980,0
erigeron,strigosus,1,A11,1,1,1980,5
fragaria,virginiana,15,A11,1,1,1980,0
helianthus,grosseserratus,10,A11,1,1,1980,4
malus,sp.,5,A11,0,1,1980,1
poa,pratensis,10,A11,0,1,1980,0
rosa,carolina,10,A11,1,1,1980,5
taraxacum,officinale,2,A11,0,1,1980,0
tradescantia,ohiensis,2,A11,1,1,1980,3
allium,cernuum,2,B11,1,1,1980,7
symphyotrichum,ericoides,8,B11,1,1,1980,6
symphyotrichum,laeve,5,B11,1,1,1980,9
carex,sp.,2,B11,1,1,1980,7
comandra,umbellata,5,B11,1,1,1980,9
eryngium,yuccifolium,5,B11,1,1,1980,9
fragaria,virginiana,20,B11,1,1,1980,0
helianthus,grosseserratus,1,B11,1,1,1980,4
poa,pratensis,2,B11,0,1,1980,0
potentilla,simplex,2,B11,1,1,1980,3
ratibida,pinnata,5,B11,1,1,1980,4
rosa,carolina,20,B11,1,1,1980,5
scutellaria,parvula,2,B11,1,1,1980,7
solidago,riddellii,5,B11,1,1,1980,8
solidago,rigida,50,B11,1,1,1980,3
zizia,aurea,15,B11,1,1,1980,5
allium,cernuum,4,C11,1,1,1980,7
symphyotrichum,ericoides,2,C11,1,1,1980,6
symphyotrichum,laeve,1,C11,1,1,1980,9
comandra,umbellata,15,C11,1,1,1980,9
erigeron,strigosus,1,C11,1,1,1980,5
eryngium,yuccifolium,2,C11,1,1,1980,9
fragaria,virginiana,40,C11,1,1,1980,0
parthenium,integrifolium,2,C11,1,1,1980,8
pedicularis,canadensis,8,C11,1,1,1980,9
dalea,purpurea,2,C11,1,1,1980,9
rosa,carolina,5,C11,1,1,1980,5
silphium,terebinthinaceum,3,C11,1,1,1980,5
solidago,riddellii,1,C11,1,1,1980,8
solidago,rigida,4,C11,1,1,1980,3
sporobolus,heterolepis,35,C11,1,1,1980,10
valeriana,edulis var. ciliata,3,C11,1,1,1980,10
zizia,aurea,4,C11,1,1,1980,5
ambrosia,artemisiifolia,1,D11,1,1,1980,0
symphyotrichum,ericoides,10,D11,1,1,1980,6
symphyotrichum,laeve,2,D11,1,1,1980,9
comandra,umbellata,8,D11,1,1,1980,9
calystegia,sepium,1,D11,1,1,1980,1
coreopsis,palmata,4,D11,1,1,1980,10
erigeron,strigosus,2,D11,1,1,1980,5
eryngium,yuccifolium,8,D11,1,1,1980,9
fragaria,virginiana,15,D11,1,1,1980,0
liatris,sp.,1,D11,1,1,1980,7
panicum,virgatum,1,D11,1,1,1980,3
parthenium,integrifolium,10,D11,1,1,1980,8
pedicularis,canadensis,2,D11,1,1,1980,9
dalea,purpurea,1,D11,1,1,1980,9
ratibida,pinnata,2,D11,1,1,1980,4
rosa,carolina,10,D11,1,1,1980,5
rudbeckia,hirta,2,D11,1,1,1980,1
scutellaria,parvula,15,D11,1,1,1980,7
silphium,terebinthinaceum,15,D11,1,1,1980,5
maianthemum,stellatum,5,D11,1,1,1980,5
solidago,rigida,15,D11,1,1,1980,3
elymus,repens,1,E11,0,1,1980,0
allium,cernuum,3,E11,1,1,1980,7
andropogon,gerardii,4,E11,1,1,1980,5
anemone,cylindrica,1,E11,1,1,1980,8
symphyotrichum,laeve,5,E11,1,1,1980,9
comandra,umbellata,10,E11,1,1,1980,9
coreopsis,palmata,10,E11,1,1,1980,10
fragaria,virginiana,40,E11,1,1,1980,0
dichanthelium,leibergii,10,E11,1,1,1980,10
dalea,purpurea,1,E11,1,1,1980,9
ratibida,pinnata,5,E11,1,1,1980,4
rosa,carolina,10,E11,1,1,1980,5
rudbeckia,hirta,1,E11,1,1,1980,1
silphium,integrifolium,3,E11,1,1,1980,5
heserostipa,spartea,1,E11,1,1,1980,8
viola,sororia,2,E11,1,1,1980,3
zizia,aurea,10,E11,1,1,1980,5
allium,cernuum,2,F11,1,1,1980,7
ambrosia,artemisiifolia,2,F11,1,1,1980,0
andropogon,gerardii,10,F11,1,1,1980,5
symphyotrichum,ericoides,5,F11,1,1,1980,6
symphyotrichum,pilosum,1,F11,1,1,1980,0
calamagrostis,canadensis,8,F11,1,1,1980,6
carex,sp.,2,F11,1,1,1980,7
comandra,umbellata,3,F11,1,1,1980,9
eryngium,yuccifolium,4,F11,1,1,1980,9
fragaria,virginiana,3,F11,1,1,1980,0
helianthus,grosseserratus,3,F11,1,1,1980,4
juncus,balticus ssp. littoralis,1,F11,1,1,1980,2
pycnanthemum,virginianum,3,F11,1,1,1980,5
rosa,carolina,15,F11,1,1,1980,5
packera,paupercula,1,F11,1,1,1980,4
silphium,laciniatum,3,F11,1,1,1980,5
spartina,pectinata,1,F11,1,1,1980,4
sporobolus,heterolepis,10,F11,1,1,1980,10
tradescantia,ohiensis,1,F11,1,1,1980,3
achillea,millefolium,3,G11,1,1,1980,0
agrostis,gigantea,2,G11,0,1,1980,0
allium,cernuum,2,G11,1,1,1980,7
ambrosia,artemisiifolia,1,G11,1,1,1980,0
symphyotrichum,laeve,1,G11,1,1,1980,9
symphyotrichum,pilosum,2,G11,1,1,1980,0
calamagrostis,canadensis,20,G11,1,1,1980,6
daucus,carota,1,G11,0,1,1980,0
erigeron,strigosus,1,G11,1,1,1980,5
poa,pratensis,15,G11,0,1,1980,0
pycnanthemum,virginianum,10,G11,1,1,1980,5
ratibida,pinnata,3,G11,1,1,1980,4
spartina,pectinata,4,G11,1,1,1980,4
tradescantia,ohiensis,1,G11,1,1,1980,3
ambrosia,artemisiifolia,1,H11,1,1,1980,0
symphyotrichum,pilosum,1,H11,1,1,1980,0
elymus,canadensis,3,H11,1,1,1980,4
equisetum,arvense,1,H11,1,1,1980,0
erigeron,strigosus,1,H11,1,1,1980,5
fragaria,virginiana,8,H11,1,1,1980,0
hordeum,jubatum,20,H11,0,1,1980,0
phalaris,arundinacea,1,H11,0,1,1980,0
poa,compressa,1,H11,0,1,1980,0
poa,pratensis,30,H11,0,1,1980,0
solidago,riddellii,2,H11,1,1,1980,8
andropogon,gerardii,35,I11,1,1,1980,5
symphyotrichum,pilosum,1,I11,1,1,1980,0
erigeron,strigosus,3,I11,1,1,1980,5
fragaria,virginiana,2,I11,1,1,1980,0
parthenium,integrifolium,5,I11,1,1,1980,8
rosa,carolina,35,I11,1,1,1980,5
maianthemum,stellatum,5,I11,1,1,1980,5
euthamia,gymnospermoides,10,I11,1,1,1980,4
solidago,rigida,15,I11,1,1,1980,3
tradescantia,ohiensis,1,I11,1,1,1980,3
zizia,aurea,1,I11,1,1,1980,5
achillea,millefolium,2,J11,1,1,1980,0
apocynum,cannabinum,10,J11,1,1,1980,2
carex,sp.,1,J11,1,1,1980,7
daucus,carota,4,J11,0,1,1980,0
elymus,canadensis,1,J11,1,1,1980,4
erigeron,strigosus,1,J11,1,1,1980,5
fragaria,virginiana,2,J11,1,1,1980,0
monarda,fistulosa,5,J11,1,1,1980,4
ratibida,pinnata,1,J11,1,1,1980,4
rosa,carolina,3,J11,1,1,1980,5
maianthemum,stellatum,50,J11,1,1,1980,5
solidago,canadensis,40,J11,1,1,1980,1
zizia,aurea,1,J11,1,1,1980,5
ambrosia,trifida,5,K11,1,1,1980,0
apocynum,cannabinum,8,K11,1,1,1980,2
carex,sp.,5,K11,1,1,1980,7
elymus,canadensis,1,K11,1,1,1980,4
equisetum,arvense,2,K11,1,1,1980,0
erigeron,strigosus,3,K11,1,1,1980,5
fragaria,virginiana,4,K11,1,1,1980,0
potentilla,simplex,4,K11,1,1,1980,3
pycnanthemum,virginianum,20,K11,1,1,1980,5
rhamnus,cathartica,3,K11,0,1,1980,0
rosa,carolina,70,K11,1,1,1980,5
scutellaria,parvula,1,K11,1,1,1980,7
silphium,laciniatum,4,K11,1,1,1980,5
maianthemum,stellatum,5,K11,1,1,1980,5
solidago,canadensis,2,K11,1,1,1980,1
solidago,riddellii,1,K11,1,1,1980,8
solidago,rigida,15,K11,1,1,1980,3
zizia,aurea,10,K11,1,1,1980,5
acer,saccharinum,1,L11,1,1,1980,1
ambrosia,trifida,10,L11,1,1,1980,0
carex,sp.,1,L11,1,1,1980,7
equisetum,arvense,10,L11,1,1,1980,0
erigeron,strigosus,1,L11,1,1,1980,5
geum,canadense,20,L11,1,1,1980,1
poa,pratensis,15,L11,0,1,1980,0
rosa,carolina,2,L11,1,1,1980,5
scutellaria,parvula,10,L11,1,1,1980,7
solanum,dulcamara,15,L11,0,1,1980,0
syringa,vulgaris,20,L11,0,1,1980,0
ambrosia,trifida,20,A12,1,1,1980,0
symphyotrichum,laeve,10,A12,1,1,1980,9
daucus,carota,15,A12,0,1,1980,0
schedonorus,arundinaceus,5,A12,0,1,1980,0
rosa,carolina,70,A12,1,1,1980,5
maianthemum,stellatum,5,A12,1,1,1980,5
solanum,dulcamara,3,A12,0,1,1980,0
solidago,canadensis,25,A12,1,1,1980,1
solidago,rigida,10,A12,1,1,1980,3
allium,cernuum,2,B12,1,1,1980,7
symphyotrichum,ericoides,2,B12,1,1,1980,6
carex,sp.,1,B12,1,1,1980,7
comandra,umbellata,2,B12,1,1,1980,9
coreopsis,palmata,15,B12,1,1,1980,10
erigeron,strigosus,4,B12,1,1,1980,5
fragaria,virginiana,20,B12,1,1,1980,0
ratibida,pinnata,1,B12,1,1,1980,4
rosa,carolina,25,B12,1,1,1980,5
maianthemum,stellatum,25,B12,1,1,1980,5
solidago,rigida,15,B12,1,1,1980,3
heserostipa,spartea,1,B12,1,1,1980,8
zizia,aurea,5,B12,1,1,1980,5
allium,cernuum,4,C12,1,1,1980,7
comandra,umbellata,3,C12,1,1,1980,9
eryngium,yuccifolium,9,C12,1,1,1980,9
fragaria,virginiana,35,C12,1,1,1980,0
parthenium,integrifolium,2,C12,1,1,1980,8
ratibida,pinnata,1,C12,1,1,1980,4
rosa,carolina,15,C12,1,1,1980,5
rudbeckia,hirta,1,C12,1,1,1980,1
silphium,terebinthinaceum,8,C12,1,1,1980,5
spartina,pectinata,15,C12,1,1,1980,4
sporobolus,heterolepis,15,C12,1,1,1980,10
tradescantia,ohiensis,2,C12,1,1,1980,3
allium,canadense,4,D12,1,1,1980,3
symphyotrichum,laeve,3,D12,1,1,1980,9
comandra,umbellata,15,D12,1,1,1980,9
coreopsis,palmata,5,D12,1,1,1980,10
erigeron,strigosus,1,D12,1,1,1980,5
fragaria,virginiana,40,D12,1,1,1980,0
liatris,sp.,1,D12,1,1,1980,7
lithospermum,canescens,1,D12,1,1,1980,8
parthenium,integrifolium,5,D12,1,1,1980,8
dalea,purpurea,1,D12,1,1,1980,9
rudbeckia,hirta,1,D12,1,1,1980,1
silphium,terebinthinaceum,10,D12,1,1,1980,5
maianthemum,stellatum,2,D12,1,1,1980,5
solidago,juncea,2,D12,1,1,1980,3
spartina,pectinata,15,D12,1,1,1980,4
allium,cernuum,3,E12,1,1,1980,7
amorpha,canescens,15,E12,1,1,1980,10
symphyotrichum,laeve,10,E12,1,1,1980,9
symphyotrichum,pilosum,7,E12,1,1,1980,0
coreopsis,palmata,10,E12,1,1,1980,10
fragaria,virginiana,10,E12,1,1,1980,0
liatris,sp.,10,E12,1,1,1980,7
dichanthelium,leibergii,5,E12,1,1,1980,10
parthenium,integrifolium,15,E12,1,1,1980,8
potentilla,simplex,2,E12,1,1,1980,3
rosa,carolina,25,E12,1,1,1980,5
silphium,integrifolium,5,E12,1,1,1980,5
maianthemum,stellatum,2,E12,1,1,1980,5
solidago,riddellii,3,E12,1,1,1980,8
solidago,rigida,3,E12,1,1,1980,3
agrostis,gigantea,8,F12,0,1,1980,0
ambrosia,artemisiifolia,45,F12,1,1,1980,0
apocynum,cannabinum,40,F12,1,1,1980,2
calamagrostis,canadensis,10,F12,1,1,1980,6
carex,sp.,15,F12,1,1,1980,7
erigeron,strigosus,1,F12,1,1,1980,5
galium,sp.,10,F12,1,1,1980,5
lythrum,alatum,3,F12,1,1,1980,7
apocynum,cannabinum,25,G12,1,1,1980,2
calamagrostis,canadensis,75,G12,1,1,1980,6
galium,sp.,8,G12,1,1,1980,5
lycopus,americanus,1,G12,1,1,1980,4
pycnanthemum,virginianum,3,G12,1,1,1980,5
tradescantia,ohiensis,1,G12,1,1,1980,3
agrostis,gigantea,5,H12,0,1,1980,0
ambrosia,artemisiifolia,1,H12,1,1,1980,0
apocynum,cannabinum,40,H12,1,1,1980,2
asclepias,syriaca,1,H12,1,1,1980,0
carex,sp.,1,H12,1,1,1980,7
erigeron,strigosus,4,H12,1,1,1980,5
hypericum,punctatum,4,H12,1,1,1980,4
juncus,dudleyi,5,H12,1,1,1980,2
lycopus,americanus,2,H12,1,1,1980,4
oenothera,biennis,1,H12,1,1,1980,0
ratibida,pinnata,1,H12,1,1,1980,4
solidago,canadensis,50,H12,1,1,1980,1
stachys,tenuifolia,3,H12,1,1,1980,5
allium,canadense,1,I12,1,1,1980,3
ambrosia,artemisiifolia,10,I12,1,1,1980,0
andropogon,gerardii,1,I12,1,1,1980,5
carex,sp.,8,I12,1,1,1980,7
fragaria,virginiana,2,I12,1,1,1980,0
rosa,carolina,45,I12,1,1,1980,5
silphium,integrifolium,35,I12,1,1,1980,5
solidago,canadensis,5,I12,1,1,1980,1
spartina,pectinata,1,I12,1,1,1980,4
tradescantia,ohiensis,5,I12,1,1,1980,3
ambrosia,artemisiifolia,5,J12,1,1,1980,0
apocynum,cannabinum,10,J12,1,1,1980,2
bidens,frondosa,1,J12,1,1,1980,1
elymus,canadensis,2,J12,1,1,1980,4
equisetum,arvense,2,J12,1,1,1980,0
fragaria,virginiana,3,J12,1,1,1980,0
hordeum,jubatum,5,J12,0,1,1980,0
juncus,dudleyi,2,J12,1,1,1980,2
juncus,torreyi,10,J12,1,1,1980,2
lycopus,americanus,2,J12,1,1,1980,4
poa,pratensis,40,J12,0,1,1980,0
solidago,canadensis,25,J12,1,1,1980,1
achillea,millefolium,3,K12,1,1,1980,0
allium,cernuum,2,K12,1,1,1980,7
ambrosia,trifida,8,K12,1,1,1980,0
andropogon,gerardii,2,K12,1,1,1980,5
symphyotrichum,ericoides,3,K12,1,1,1980,6
carex,sp.,10,K12,1,1,1980,7
calystegia,sepium,1,K12,1,1,1980,1
equisetum,arvense,10,K12,1,1,1980,0
fragaria,virginiana,5,K12,1,1,1980,0
potentilla,simplex,2,K12,1,1,1980,3
pycnanthemum,virginianum,10,K12,1,1,1980,5
rosa,carolina,20,K12,1,1,1980,5
silphium,integrifolium,1,K12,1,1,1980,5
solidago,canadensis,5,K12,1,1,1980,1
solidago,rigida,15,K12,1,1,1980,3
tradescantia,ohiensis,1,K12,1,1,1980,3
zizia,aurea,30,K12,1,1,1980,5
acer,negundo,10,L12,1,1,1980,0
ambrosia,trifida,65,L12,1,1,1980,0
amphicarpaea,bracteata,10,L12,1,1,1980,5
equisetum,arvense,40,L12,1,1,1980,0
fragaria,virginiana,2,L12,1,1,1980,0
helianthus,grosseserratus,5,L12,1,1,1980,4
phalaris,arundinacea,1,L12,0,1,1980,0
poa,compressa,3,L12,0,1,1980,0
solanum,dulcamara,5,L12,0,1,1980,0
syringa,vulgaris,25,L12,0,1,1980,0
tradescantia,ohiensis,1,L12,1,1,1980,3
ambrosia,trifida,30,A13,1,1,1980,0
daucus,carota,8,A13,0,1,1980,0
erigeron,strigosus,1,A13,1,1,1980,5
schedonorus,arundinaceus,50,A13,0,1,1980,0
helianthus,grosseserratus,15,A13,1,1,1980,4
poa,pratensis,10,A13,0,1,1980,0
rosa,carolina,5,A13,1,1,1980,5
tradescantia,ohiensis,1,A13,1,1,1980,3
achillea,millefolium,10,B13,1,1,1980,0
allium,cernuum,3,B13,1,1,1980,7
symphyotrichum,laeve,8,B13,1,1,1980,9
coreopsis,palmata,15,B13,1,1,1980,10
erigeron,strigosus,3,B13,1,1,1980,5
eryngium,yuccifolium,4,B13,1,1,1980,9
fragaria,virginiana,35,B13,1,1,1980,0
helianthus,grosseserratus,1,B13,1,1,1980,4
poa,pratensis,1,B13,0,1,1980,0
ratibida,pinnata,3,B13,1,1,1980,4
rosa,carolina,35,B13,1,1,1980,5
maianthemum,stellatum,15,B13,1,1,1980,5
solidago,canadensis,10,B13,1,1,1980,1
sporobolus,heterolepis,1,B13,1,1,1980,10
tradescantia,ohiensis,2,B13,1,1,1980,3
zizia,aurea,5,B13,1,1,1980,5
symphyotrichum,ericoides,2,C13,1,1,1980,6
carex,sp.,5,C13,1,1,1980,7
comandra,umbellata,4,C13,1,1,1980,9
parthenium,integrifolium,2,C13,1,1,1980,8
rosa,carolina,10,C13,1,1,1980,5
rudbeckia,hirta,1,C13,1,1,1980,1
silphium,terebinthinaceum,5,C13,1,1,1980,5
maianthemum,stellatum,4,C13,1,1,1980,5
spartina,pectinata,15,C13,1,1,1980,4
sporobolus,heterolepis,20,C13,1,1,1980,10
tradescantia,ohiensis,2,C13,1,1,1980,3
zizia,aurea,10,C13,1,1,1980,5
allium,canadense,4,D13,1,1,1980,3
schizachyrium,scoparium,15,D13,1,1,1980,5
symphyotrichum,laeve,2,D13,1,1,1980,9
comandra,umbellata,6,D13,1,1,1980,9
coreopsis,palmata,10,D13,1,1,1980,10
eryngium,yuccifolium,9,D13,1,1,1980,9
fragaria,virginiana,35,D13,1,1,1980,0
liatris,sp.,2,D13,1,1,1980,7
parthenium,integrifolium,2,D13,1,1,1980,8
dalea,purpurea,4,D13,1,1,1980,9
ratibida,pinnata,1,D13,1,1,1980,4
rudbeckia,hirta,1,D13,1,1,1980,1
silphium,terebinthinaceum,3,D13,1,1,1980,5
maianthemum,stellatum,2,D13,1,1,1980,5
solidago,rigida,5,D13,1,1,1980,3
sporobolus,heterolepis,20,D13,1,1,1980,10
viola,pedatifida,1,D13,1,1,1980,9
zizia,aurea,2,D13,1,1,1980,5
elymus,repens,1,E13,0,1,1980,0
allium,cernuum,1,E13,1,1,1980,7
andropogon,gerardii,1,E13,1,1,1980,5
symphyotrichum,ericoides,1,E13,1,1,1980,6
symphyotrichum,laeve,4,E13,1,1,1980,9
comandra,umbellata,3,E13,1,1,1980,9
coreopsis,palmata,8,E13,1,1,1980,10
erigeron,strigosus,1,E13,1,1,1980,5
eryngium,yuccifolium,4,E13,1,1,1980,9
liatris,sp.,2,E13,1,1,1980,7
lithospermum,canescens,1,E13,1,1,1980,8
dichanthelium,leibergii,4,E13,1,1,1980,10
ratibida,pinnata,3,E13,1,1,1980,4
rosa,carolina,25,E13,1,1,1980,5
rudbeckia,hirta,1,E13,1,1,1980,1
silphium,terebinthinaceum,5,E13,1,1,1980,5
maianthemum,stellatum,2,E13,1,1,1980,5
solidago,rigida,2,E13,1,1,1980,3
sporobolus,heterolepis,20,E13,1,1,1980,10
calamagrostis,canadensis,80,F13,1,1,1980,6
erigeron,strigosus,1,F13,1,1,1980,5
fragaria,virginiana,8,F13,1,1,1980,0
galium,sp.,4,F13,1,1,1980,5
